"// SOMLIT somlit.fr";;;;;;;;;;
"// ctd 7dfc90e8d9d6cc14";2025-09-10;02:57:09;;;;;;;;
ID_SITE;DATE;HEURE;nomSite*;gpsLong*;gpsLat*;TEMPERATURE;FLUORESCENCE;PAR;SALINITE;PROFONDEUR
//;(yyyy-mm-dd);(hh:mm:ss);-;(wgs84);(wgs84);°C;;;PSU;m
10;2017-11-15;07:29:40;Sola;3.145;42.4883;14.7156;0.4340;999999;38.2733;16.25
10;2017-11-15;07:29:41;Sola;3.145;42.4883;14.7156;0.4129;999999;38.2722;16.50
10;2017-11-15;07:29:42;Sola;3.145;42.4883;14.7155;0.3679;999999;38.2719;16.75
10;2017-11-15;07:29:42;Sola;3.145;42.4883;14.7149;0.3759;999999;38.2716;17.00
10;2017-11-15;07:29:43;Sola;3.145;42.4883;14.7137;0.3871;999999;38.2717;17.25
10;2017-11-15;07:29:44;Sola;3.145;42.4883;14.7114;0.4175;999999;38.2706;17.50
10;2017-11-15;07:29:45;Sola;3.145;42.4883;14.7062;0.4293;999999;38.2701;17.75
10;2017-11-15;07:29:45;Sola;3.145;42.4883;14.7024;0.3601;999999;38.2717;18.00
10;2017-11-15;07:29:46;Sola;3.145;42.4883;14.7007;0.3789;999999;38.2723;18.25
10;2017-11-15;07:29:46;Sola;3.145;42.4883;14.6986;0.3782;999999;38.2734;18.50
10;2017-11-15;07:29:47;Sola;3.145;42.4883;14.6960;0.4219;999999;38.2749;18.75
10;2017-11-15;07:29:48;Sola;3.145;42.4883;14.6929;0.4064;999999;38.2728;19.00
10;2017-11-15;07:29:48;Sola;3.145;42.4883;14.6895;0.3834;999999;38.2724;19.25
10;2017-11-15;07:29:49;Sola;3.145;42.4883;14.6862;0.3769;999999;38.2740;19.50
10;2017-11-15;07:29:49;Sola;3.145;42.4883;14.6833;0.3823;999999;38.2754;19.75
10;2017-11-15;07:29:50;Sola;3.145;42.4883;14.6811;0.4497;999999;38.2740;20.00
10;2017-11-15;07:29:51;Sola;3.145;42.4883;14.6772;0.4056;999999;38.2735;20.25
10;2017-11-15;07:29:51;Sola;3.145;42.4883;14.6719;0.3970;999999;38.2777;20.50
10;2017-11-15;07:29:52;Sola;3.145;42.4883;14.6663;0.4379;999999;38.2794;20.75
10;2017-11-15;07:29:53;Sola;3.145;42.4883;14.6601;0.4169;999999;38.2732;21.00
10;2017-11-15;07:29:53;Sola;3.145;42.4883;14.6544;0.4255;999999;38.2711;21.25
10;2017-11-15;07:29:54;Sola;3.145;42.4883;14.6502;0.3783;999999;38.2714;21.50
10;2017-11-15;07:29:54;Sola;3.145;42.4883;14.6461;0.4090;999999;38.2735;21.75
10;2017-11-15;07:29:55;Sola;3.145;42.4883;14.6410;0.4251;999999;38.2756;22.00
10;2017-11-15;07:29:56;Sola;3.145;42.4883;14.6343;0.5253;999999;38.2747;22.25
10;2017-11-15;07:29:56;Sola;3.145;42.4883;14.6262;0.4775;999999;38.2729;22.50
10;2017-11-15;07:29:57;Sola;3.145;42.4883;14.6214;0.4215;999999;38.2741;22.75
10;2017-11-21;07:44:41;Sola;3.145;42.4883;14.0101;0.2367;999999;38.3270;2.00
10;2017-11-21;07:44:41;Sola;3.145;42.4883;14.0117;0.4068;999999;38.3254;2.25
10;2017-11-21;07:44:42;Sola;3.145;42.4883;14.0131;0.4474;999999;38.3237;2.50
10;2017-11-21;07:44:42;Sola;3.145;42.4883;14.0132;0.4581;999999;38.3228;2.75
10;2017-11-21;07:44:43;Sola;3.145;42.4883;14.0109;0.4746;999999;38.3234;3.00
10;2017-11-21;07:44:44;Sola;3.145;42.4883;14.0083;0.4643;999999;38.3238;3.25
10;2017-11-21;07:44:44;Sola;3.145;42.4883;14.0060;0.4799;999999;38.3239;3.50
10;2017-11-21;07:44:44;Sola;3.145;42.4883;14.0039;0.4685;999999;38.3245;3.75
10;2017-11-21;07:44:45;Sola;3.145;42.4883;14.0024;0.4755;999999;38.3250;4.00
10;2017-11-21;07:44:46;Sola;3.145;42.4883;14.0009;0.4806;999999;38.3253;4.25
10;2017-11-21;07:44:46;Sola;3.145;42.4883;13.9998;0.4768;999999;38.3257;4.50
10;2017-11-21;07:44:47;Sola;3.145;42.4883;14.0002;0.5148;999999;38.3253;4.75
10;2017-11-21;07:44:47;Sola;3.145;42.4883;14.0006;0.4795;999999;38.3238;5.00
10;2017-11-21;07:44:48;Sola;3.145;42.4883;13.9991;0.4931;999999;38.3234;5.25
10;2017-11-21;07:44:48;Sola;3.145;42.4883;13.9966;0.4973;999999;38.3248;5.50
10;2017-11-21;07:44:49;Sola;3.145;42.4883;13.9944;0.4833;999999;38.3265;5.75
10;2017-11-21;07:44:49;Sola;3.145;42.4883;13.9928;0.4987;999999;38.3265;6.00
10;2017-11-21;07:44:50;Sola;3.145;42.4883;13.9908;0.5005;999999;38.3250;6.25
10;2017-11-21;07:44:50;Sola;3.145;42.4883;13.9876;0.5136;999999;38.3237;6.50
10;2017-11-21;07:44:51;Sola;3.145;42.4883;13.9832;0.5112;999999;38.3231;6.75
10;2017-11-21;07:44:52;Sola;3.145;42.4883;13.9785;0.5759;999999;38.3235;7.00
10;2017-11-21;07:44:52;Sola;3.145;42.4883;13.9755;0.4864;999999;38.3247;7.25
10;2017-11-21;07:44:53;Sola;3.145;42.4883;13.9749;0.5307;999999;38.3253;7.50
10;2017-11-21;07:44:53;Sola;3.145;42.4883;13.9752;0.5266;999999;38.3250;7.75
10;2017-11-21;07:44:54;Sola;3.145;42.4883;13.9740;0.5106;999999;38.3246;8.00
10;2017-11-21;07:44:54;Sola;3.145;42.4883;13.9710;0.5073;999999;38.3247;8.25
10;2017-11-21;07:44:55;Sola;3.145;42.4883;13.9680;0.5056;999999;38.3246;8.50
10;2017-11-21;07:44:56;Sola;3.145;42.4883;13.9661;0.5303;999999;38.3247;8.75
10;2017-11-21;07:44:56;Sola;3.145;42.4883;13.9652;0.5146;999999;38.3247;9.00
10;2017-11-21;07:44:56;Sola;3.145;42.4883;13.9646;0.6181;999999;38.3246;9.25
10;2017-11-21;07:44:57;Sola;3.145;42.4883;13.9645;0.5005;999999;38.3244;9.50
10;2017-11-21;07:44:58;Sola;3.145;42.4883;13.9645;0.5436;999999;38.3239;9.75
10;2017-11-21;07:44:58;Sola;3.145;42.4883;13.9644;0.5151;999999;38.3234;10.00
10;2017-11-21;07:44:59;Sola;3.145;42.4883;13.9643;0.5024;999999;38.3235;10.25
10;2017-11-21;07:44:59;Sola;3.145;42.4883;13.9638;0.5118;999999;38.3237;10.50
10;2017-11-21;07:45:00;Sola;3.145;42.4883;13.9635;0.5158;999999;38.3235;10.75
10;2017-11-21;07:45:00;Sola;3.145;42.4883;13.9637;0.5034;999999;38.3230;11.00
10;2017-11-21;07:45:01;Sola;3.145;42.4883;13.9639;0.5219;999999;38.3228;11.25
10;2017-11-21;07:45:02;Sola;3.145;42.4883;13.9639;0.5155;999999;38.3228;11.50
10;2017-11-21;07:45:02;Sola;3.145;42.4883;13.9638;0.5100;999999;38.3227;11.75
10;2017-11-21;07:45:03;Sola;3.145;42.4883;13.9639;0.5279;999999;38.3226;12.00
10;2017-11-21;07:45:03;Sola;3.145;42.4883;13.9645;0.5535;999999;38.3220;12.25
10;2017-11-21;07:45:04;Sola;3.145;42.4883;13.9651;0.5289;999999;38.3213;12.50
10;2017-11-21;07:45:04;Sola;3.145;42.4883;13.9654;0.5070;999999;38.3209;12.75
10;2017-11-21;07:45:05;Sola;3.145;42.4883;13.9655;0.6393;999999;38.3208;13.00
10;2017-11-21;07:45:06;Sola;3.145;42.4883;13.9652;0.4896;999999;38.3207;13.25
10;2017-11-21;07:45:06;Sola;3.145;42.4883;13.9649;0.5392;999999;38.3207;13.50
10;2017-11-21;07:45:07;Sola;3.145;42.4883;13.9644;0.5120;999999;38.3212;13.75
10;2017-11-21;07:45:07;Sola;3.145;42.4883;13.9644;0.5139;999999;38.3209;14.00
10;2017-11-21;07:45:08;Sola;3.145;42.4883;13.9644;0.5259;999999;38.3204;14.25
10;2017-11-21;07:45:08;Sola;3.145;42.4883;13.9642;0.5051;999999;38.3203;14.50
10;2017-11-21;07:45:09;Sola;3.145;42.4883;13.9641;0.5706;999999;38.3199;14.75
10;2017-11-21;07:45:10;Sola;3.145;42.4883;13.9641;0.5091;999999;38.3192;15.00
10;2017-11-21;07:45:10;Sola;3.145;42.4883;13.9638;0.5193;999999;38.3192;15.25
10;2017-11-21;07:45:11;Sola;3.145;42.4883;13.9636;0.5256;999999;38.3195;15.50
10;2017-11-21;07:45:11;Sola;3.145;42.4883;13.9635;0.5235;999999;38.3196;15.75
10;2017-11-21;07:45:12;Sola;3.145;42.4883;13.9635;0.5090;999999;38.3195;16.00
10;2017-11-21;07:45:12;Sola;3.145;42.4883;13.9633;0.5374;999999;38.3194;16.25
10;2017-11-21;07:45:13;Sola;3.145;42.4883;13.9629;0.5118;999999;38.3190;16.50
10;2017-11-21;07:45:14;Sola;3.145;42.4883;13.9626;0.5193;999999;38.3183;16.75
10;2017-11-21;07:45:14;Sola;3.145;42.4883;13.9627;0.5130;999999;38.3181;17.00
10;2017-11-21;07:45:15;Sola;3.145;42.4883;13.9628;0.5229;999999;38.3179;17.25
10;2017-11-21;07:45:15;Sola;3.145;42.4883;13.9627;0.5868;999999;38.3176;17.50
10;2017-11-21;07:45:16;Sola;3.145;42.4883;13.9625;0.5478;999999;38.3173;17.75
10;2017-11-21;07:45:17;Sola;3.145;42.4883;13.9623;0.5151;999999;38.3172;18.00
10;2017-11-21;07:45:17;Sola;3.145;42.4883;13.9623;0.5493;999999;38.3174;18.25
10;2017-11-21;07:45:18;Sola;3.145;42.4883;13.9627;0.5386;999999;38.3173;18.50
10;2017-11-21;07:45:18;Sola;3.145;42.4883;13.9631;0.5299;999999;38.3168;18.75
10;2017-11-21;07:45:19;Sola;3.145;42.4883;13.9634;0.5186;999999;38.3165;19.00
10;2017-11-21;07:45:19;Sola;3.145;42.4883;13.9632;0.5219;999999;38.3165;19.25
10;2017-11-21;07:45:20;Sola;3.145;42.4883;13.9630;0.5647;999999;38.3163;19.50
10;2017-11-21;07:45:20;Sola;3.145;42.4883;13.9626;0.5318;999999;38.3167;19.75
10;2017-11-21;07:45:21;Sola;3.145;42.4883;13.9624;0.5006;999999;38.3169;20.00
10;2017-11-21;07:45:22;Sola;3.145;42.4883;13.9624;0.5700;999999;38.3169;20.25
10;2017-11-28;07:51:11;Sola;3.145;42.4883;13.5878;0.7090;999999;38.3294;1.50
10;2017-11-28;07:51:12;Sola;3.145;42.4883;13.5928;0.8608;999999;38.3308;1.75
10;2017-11-28;07:51:12;Sola;3.145;42.4883;13.5955;0.7365;999999;38.3274;2.00
10;2017-11-28;07:51:13;Sola;3.145;42.4883;13.5955;0.7900;999999;38.3273;2.25
10;2017-11-28;07:51:13;Sola;3.145;42.4883;13.5956;0.9529;999999;38.3309;2.50
10;2017-11-28;07:51:14;Sola;3.145;42.4883;13.5963;1.1907;999999;38.3341;2.75
10;2017-11-28;07:51:14;Sola;3.145;42.4883;13.5966;0.9724;999999;38.3351;3.00
10;2017-11-28;07:51:15;Sola;3.145;42.4883;13.5955;1.0365;999999;38.3349;3.25
10;2017-11-28;07:51:15;Sola;3.145;42.4883;13.5917;0.6864;999999;38.3338;3.50
10;2017-11-28;07:51:16;Sola;3.145;42.4883;13.5847;0.8399;999999;38.3334;3.75
10;2017-11-28;07:51:16;Sola;3.145;42.4883;13.5765;0.9280;999999;38.3349;4.00
10;2017-11-28;07:51:17;Sola;3.145;42.4883;13.5686;0.9151;999999;38.3373;4.25
10;2017-11-28;07:51:17;Sola;3.145;42.4883;13.5618;0.9041;999999;38.3400;4.50
10;2017-11-28;07:51:18;Sola;3.145;42.4883;13.5564;0.7435;999999;38.3422;4.75
10;2017-11-28;07:51:18;Sola;3.145;42.4883;13.5521;0.7455;999999;38.3432;5.00
10;2017-11-28;07:51:19;Sola;3.145;42.4883;13.5487;0.8833;999999;38.3440;5.25
10;2017-11-28;07:51:19;Sola;3.145;42.4883;13.5468;0.8988;999999;38.3444;5.50
10;2017-11-28;07:51:20;Sola;3.145;42.4883;13.5457;0.9219;999999;38.3442;5.75
10;2017-11-28;07:51:21;Sola;3.145;42.4883;13.5437;0.9438;999999;38.3438;6.25
10;2017-11-28;07:51:21;Sola;3.145;42.4883;13.5423;0.8587;999999;38.3442;6.50
10;2017-11-28;07:51:22;Sola;3.145;42.4883;13.5404;0.9733;999999;38.3433;6.75
10;2017-11-28;07:51:22;Sola;3.145;42.4883;13.5362;0.7179;999999;38.3425;7.00
10;2017-11-28;07:51:23;Sola;3.145;42.4883;13.5309;0.8725;999999;38.3440;7.25
10;2017-11-28;07:51:23;Sola;3.145;42.4883;13.5267;1.3166;999999;38.3460;7.50
10;2017-11-28;07:51:23;Sola;3.145;42.4883;13.5241;1.3080;999999;38.3472;7.75
10;2017-11-28;07:51:24;Sola;3.145;42.4883;13.5225;0.9720;999999;38.3478;8.00
10;2017-11-28;07:51:24;Sola;3.145;42.4883;13.5214;0.8295;999999;38.3480;8.25
10;2017-11-28;07:51:25;Sola;3.145;42.4883;13.5202;0.9897;999999;38.3477;8.50
10;2017-11-28;07:51:25;Sola;3.145;42.4883;13.5185;1.1104;999999;38.3475;8.75
10;2017-11-28;07:51:26;Sola;3.145;42.4883;13.5163;0.9959;999999;38.3478;9.00
10;2017-11-28;07:51:26;Sola;3.145;42.4883;13.5143;0.8542;999999;38.3482;9.25
10;2017-11-28;07:51:27;Sola;3.145;42.4883;13.5121;1.1343;999999;38.3488;9.75
10;2017-11-28;07:51:28;Sola;3.145;42.4883;13.5103;0.8960;999999;38.3496;10.00
10;2017-11-28;07:51:28;Sola;3.145;42.4883;13.5090;1.2525;999999;38.3503;10.25
10;2017-11-28;07:51:29;Sola;3.145;42.4883;13.5082;1.6770;999999;38.3504;10.50
10;2017-11-28;07:51:29;Sola;3.145;42.4883;13.5077;0.7023;999999;38.3496;10.75
10;2017-11-28;07:51:30;Sola;3.145;42.4883;13.5067;0.9428;999999;38.3478;11.00
10;2017-11-28;07:51:30;Sola;3.145;42.4883;13.5052;1.1380;999999;38.3447;11.25
10;2017-11-28;07:51:31;Sola;3.145;42.4883;13.5034;0.8345;999999;38.3423;11.50
10;2017-11-28;07:51:31;Sola;3.145;42.4883;13.5006;1.0537;999999;38.3445;11.75
10;2017-11-28;07:51:32;Sola;3.145;42.4883;13.4968;0.9149;999999;38.3475;12.00
10;2017-11-28;07:51:32;Sola;3.145;42.4883;13.4927;1.2667;999999;38.3498;12.25
10;2017-11-28;07:51:33;Sola;3.145;42.4883;13.4895;1.1630;999999;38.3518;12.50
10;2017-11-28;07:51:33;Sola;3.145;42.4883;13.4898;1.0896;999999;38.3514;12.75
10;2017-11-28;07:51:34;Sola;3.145;42.4883;13.4913;1.3232;999999;38.3518;13.00
10;2017-11-28;07:51:34;Sola;3.145;42.4883;13.4934;1.0981;999999;38.3524;13.25
10;2017-11-28;07:51:35;Sola;3.145;42.4883;13.4965;1.1274;999999;38.3531;13.50
10;2017-11-28;07:51:35;Sola;3.145;42.4883;13.5002;1.1103;999999;38.3528;13.75
10;2017-11-28;07:51:36;Sola;3.145;42.4883;13.5031;0.9575;999999;38.3520;14.00
10;2017-11-28;07:51:36;Sola;3.145;42.4883;13.5046;0.9362;999999;38.3511;14.25
10;2017-11-28;07:51:37;Sola;3.145;42.4883;13.5042;0.9927;999999;38.3498;14.50
10;2017-11-28;07:51:37;Sola;3.145;42.4883;13.5014;0.9484;999999;38.3478;14.75
10;2017-11-28;07:51:38;Sola;3.145;42.4883;13.4960;0.9534;999999;38.3473;15.00
10;2017-11-28;07:51:38;Sola;3.145;42.4883;13.4885;1.0475;999999;38.3491;15.25
10;2017-11-28;07:51:39;Sola;3.145;42.4883;13.4808;1.1131;999999;38.3510;15.50
10;2017-11-28;07:51:39;Sola;3.145;42.4883;13.4749;1.0109;999999;38.3517;15.75
10;2017-11-28;07:51:40;Sola;3.145;42.4883;13.4714;0.8231;999999;38.3508;16.00
10;2017-11-28;07:51:40;Sola;3.145;42.4883;13.4675;0.7195;999999;38.3489;16.25
10;2017-11-28;07:51:41;Sola;3.145;42.4883;13.4614;0.9950;999999;38.3473;16.50
10;2017-11-28;07:51:41;Sola;3.145;42.4883;13.4535;1.0379;999999;38.3471;16.75
10;2017-11-28;07:51:42;Sola;3.145;42.4883;13.4441;1.0786;999999;38.3467;17.00
10;2017-11-28;07:51:42;Sola;3.145;42.4883;13.4325;0.9875;999999;38.3453;17.25
10;2017-11-28;07:51:43;Sola;3.145;42.4883;13.4171;0.8319;999999;38.3458;17.50
10;2017-11-28;07:51:43;Sola;3.145;42.4883;13.3989;0.8848;999999;38.3550;17.75
10;2017-11-28;07:51:44;Sola;3.145;42.4883;13.3799;0.9454;999999;38.3712;18.00
10;2017-11-28;07:51:44;Sola;3.145;42.4883;13.3586;0.7045;999999;38.3807;18.25
10;2017-11-28;07:51:45;Sola;3.145;42.4883;13.3347;1.3141;999999;38.3746;18.50
10;2017-11-28;07:51:46;Sola;3.145;42.4883;13.3246;0.8365;999999;38.3701;18.75
10;2017-11-28;07:51:46;Sola;3.145;42.4883;13.3301;0.7984;999999;38.3773;19.00
10;2017-11-28;07:51:47;Sola;3.145;42.4883;13.3396;1.2168;999999;38.3890;19.25
10;2017-11-28;07:51:47;Sola;3.145;42.4883;13.3502;0.9245;999999;38.3925;19.50
10;2017-11-28;07:51:47;Sola;3.145;42.4883;13.3510;1.5927;999999;38.3922;19.75
10;2017-11-28;07:51:48;Sola;3.145;42.4883;13.3318;0.9212;999999;38.3907;20.00
10;2017-11-28;07:51:49;Sola;3.145;42.4883;13.2750;1.1445;999999;38.3717;20.25
10;2017-11-28;07:51:49;Sola;3.145;42.4883;13.2217;0.9279;999999;38.3606;20.50
10;2017-11-28;07:51:50;Sola;3.145;42.4883;13.1900;1.5063;999999;38.3594;20.75
10;2017-11-28;07:51:50;Sola;3.145;42.4883;13.1761;1.6188;999999;38.3616;21.00
10;2017-11-28;07:51:51;Sola;3.145;42.4883;13.1700;1.5150;999999;38.3639;21.25
10;2017-11-28;07:51:51;Sola;3.145;42.4883;13.1675;1.2087;999999;38.3638;21.50
10;2017-11-28;07:51:52;Sola;3.145;42.4883;13.1663;0.9870;999999;38.3616;21.75
10;2017-11-28;07:51:53;Sola;3.145;42.4883;13.1657;1.0186;999999;38.3606;22.00
10;2017-11-28;07:51:53;Sola;3.145;42.4883;13.1661;0.9174;999999;38.3610;22.25
10;2017-11-28;07:51:54;Sola;3.145;42.4883;13.1678;0.9195;999999;38.3600;22.50
10;2017-11-28;07:51:54;Sola;3.145;42.4883;13.1700;0.9585;999999;38.3578;22.75
10;2017-11-28;07:51:55;Sola;3.145;42.4883;13.1715;0.9107;999999;38.3582;23.00
10;2017-11-28;07:51:55;Sola;3.145;42.4883;13.1723;0.9939;999999;38.3601;23.25
10;2017-11-28;07:51:56;Sola;3.145;42.4883;13.1729;0.9972;999999;38.3593;23.50
10;2017-11-28;07:51:56;Sola;3.145;42.4883;13.1731;1.1125;999999;38.3569;23.75
10;2017-11-28;07:51:57;Sola;3.145;42.4883;13.1732;1.1310;999999;38.3550;24.00
10;2017-11-28;07:51:58;Sola;3.145;42.4883;13.1732;0.7452;999999;38.3563;24.25
10;2017-11-28;07:51:58;Sola;3.145;42.4883;13.1726;1.0842;999999;38.3623;24.50
10;2017-11-28;07:51:59;Sola;3.145;42.4883;13.1706;0.8709;999999;38.3727;24.75
10;2017-11-28;07:51:59;Sola;3.145;42.4883;13.1671;1.1659;999999;38.3744;25.00
10;2017-11-28;07:52:00;Sola;3.145;42.4883;13.1632;0.9793;999999;38.3603;25.25
10;2017-11-28;07:52:01;Sola;3.145;42.4883;13.1578;1.0185;999999;38.3477;25.50
10;2017-11-28;07:52:01;Sola;3.145;42.4883;13.1514;1.0564;999999;38.3477;25.75
10;2017-11-28;07:52:02;Sola;3.145;42.4883;13.1478;1.1974;999999;38.3508;26.00
10;2017-12-05;07:39:25;Sola;3.145;42.4883;12.1917;1.2592;999999;38.3372;1.00
10;2017-12-05;07:39:27;Sola;3.145;42.4883;12.1956;0.4445;999999;38.3372;1.25
10;2017-12-05;07:39:27;Sola;3.145;42.4883;12.1978;1.1003;999999;38.3352;1.50
10;2017-12-05;07:39:27;Sola;3.145;42.4883;12.1997;1.4194;999999;38.3347;1.75
10;2017-12-05;07:39:28;Sola;3.145;42.4883;12.2005;1.5308;999999;38.3371;2.00
10;2017-12-05;07:39:29;Sola;3.145;42.4883;12.2023;1.7209;999999;38.3399;2.25
10;2017-12-05;07:39:29;Sola;3.145;42.4883;12.2047;1.7045;999999;38.3380;2.75
10;2017-12-05;07:39:30;Sola;3.145;42.4883;12.2037;1.4970;999999;38.3364;3.00
10;2017-12-05;07:39:30;Sola;3.145;42.4883;12.2008;1.4188;999999;38.3365;3.50
10;2017-12-05;07:39:31;Sola;3.145;42.4883;12.1991;1.5050;999999;38.3378;3.75
10;2017-12-05;07:39:31;Sola;3.145;42.4883;12.1991;1.3596;999999;38.3396;4.00
10;2017-12-05;07:39:32;Sola;3.145;42.4883;12.2017;1.3007;999999;38.3412;4.25
10;2017-12-05;07:39:32;Sola;3.145;42.4883;12.2069;1.4164;999999;38.3417;4.50
10;2017-12-05;07:39:33;Sola;3.145;42.4883;12.2116;1.3342;999999;38.3416;4.75
10;2017-12-05;07:39:34;Sola;3.145;42.4883;12.2165;1.6081;999999;38.3407;5.25
10;2017-12-05;07:39:34;Sola;3.145;42.4883;12.2187;1.5384;999999;38.3387;5.50
10;2017-12-05;07:39:34;Sola;3.145;42.4883;12.2188;1.5895;999999;38.3376;5.75
10;2017-12-05;07:39:35;Sola;3.145;42.4883;12.2181;1.4323;999999;38.3375;6.00
10;2017-12-05;07:39:35;Sola;3.145;42.4883;12.2172;1.5851;999999;38.3387;6.25
10;2017-12-05;07:39:36;Sola;3.145;42.4883;12.2171;1.5972;999999;38.3406;6.50
10;2017-12-05;07:39:36;Sola;3.145;42.4883;12.2192;1.6996;999999;38.3421;7.00
10;2017-12-05;07:39:37;Sola;3.145;42.4883;12.2220;1.3901;999999;38.3408;7.25
10;2017-12-05;07:39:37;Sola;3.145;42.4883;12.2234;1.5108;999999;38.3394;7.50
10;2017-12-05;07:39:38;Sola;3.145;42.4883;12.2243;1.4925;999999;38.3384;7.75
10;2017-12-05;07:39:39;Sola;3.145;42.4883;12.2250;1.4664;999999;38.3377;8.25
10;2017-12-05;07:39:39;Sola;3.145;42.4883;12.2252;1.6160;999999;38.3376;8.50
10;2017-12-05;07:39:39;Sola;3.145;42.4883;12.2253;1.5592;999999;38.3375;8.75
10;2017-12-05;07:39:40;Sola;3.145;42.4883;12.2253;1.5296;999999;38.3374;9.00
10;2017-12-05;07:39:41;Sola;3.145;42.4883;12.2247;1.6947;999999;38.3374;9.50
10;2017-12-05;07:39:41;Sola;3.145;42.4883;12.2233;1.8582;999999;38.3375;9.75
10;2017-12-05;07:39:41;Sola;3.145;42.4883;12.2217;2.2142;999999;38.3380;10.00
10;2017-12-05;07:39:42;Sola;3.145;42.4883;12.2203;1.7904;999999;38.3389;10.25
10;2017-12-05;07:39:42;Sola;3.145;42.4883;12.2197;1.6831;999999;38.3393;10.50
10;2017-12-05;07:39:43;Sola;3.145;42.4883;12.2195;1.6996;999999;38.3393;10.75
10;2017-12-05;07:39:43;Sola;3.145;42.4883;12.2190;1.8852;999999;38.3395;11.25
10;2017-12-05;07:39:44;Sola;3.145;42.4883;12.2183;1.6386;999999;38.3396;11.50
10;2017-12-05;07:39:44;Sola;3.145;42.4883;12.2183;1.5654;999999;38.3394;11.75
10;2017-12-05;07:39:45;Sola;3.145;42.4883;12.2183;1.5935;999999;38.3395;12.00
10;2017-12-05;07:39:46;Sola;3.145;42.4883;12.2183;1.4319;999999;38.3399;12.25
10;2017-12-05;07:39:46;Sola;3.145;42.4883;12.2180;2.2359;999999;38.3404;12.50
10;2017-12-05;07:39:46;Sola;3.145;42.4883;12.2176;1.7204;999999;38.3406;12.75
10;2017-12-05;07:39:47;Sola;3.145;42.4883;12.2168;1.4383;999999;38.3406;13.25
10;2017-12-05;07:39:47;Sola;3.145;42.4883;12.2159;1.6764;999999;38.3410;13.50
10;2017-12-05;07:39:48;Sola;3.145;42.4883;12.2152;1.6541;999999;38.3418;13.75
10;2017-12-05;07:39:48;Sola;3.145;42.4883;12.2150;1.9946;999999;38.3422;14.00
10;2017-12-05;07:39:49;Sola;3.145;42.4883;12.2153;1.7917;999999;38.3418;14.25
10;2017-12-05;07:39:49;Sola;3.145;42.4883;12.2153;1.5957;999999;38.3411;14.50
10;2017-12-05;07:39:50;Sola;3.145;42.4883;12.2144;1.9304;999999;38.3401;15.00
10;2017-12-05;07:39:51;Sola;3.145;42.4883;12.2134;1.4204;999999;38.3397;15.25
10;2017-12-05;07:39:51;Sola;3.145;42.4883;12.2125;1.3527;999999;38.3404;15.50
10;2017-12-05;07:39:51;Sola;3.145;42.4883;12.2121;1.5976;999999;38.3410;15.75
10;2017-12-05;07:39:52;Sola;3.145;42.4883;12.2122;1.8657;999999;38.3417;16.25
10;2017-12-05;07:39:53;Sola;3.145;42.4883;12.2130;2.8868;999999;38.3420;16.50
10;2017-12-05;07:39:53;Sola;3.145;42.4883;12.2134;1.5021;999999;38.3414;16.75
10;2017-12-05;07:39:54;Sola;3.145;42.4883;12.2132;1.4947;999999;38.3408;17.00
10;2017-12-05;07:39:54;Sola;3.145;42.4883;12.2124;2.1962;999999;38.3408;17.25
10;2017-12-05;07:39:54;Sola;3.145;42.4883;12.2116;1.6305;999999;38.3409;17.50
10;2017-12-05;07:39:55;Sola;3.145;42.4883;12.2108;3.6882;999999;38.3403;17.75
10;2017-12-05;07:39:55;Sola;3.145;42.4883;12.2089;1.6862;999999;38.3398;18.25
10;2017-12-05;07:39:56;Sola;3.145;42.4883;12.2068;1.5207;999999;38.3411;18.50
10;2017-12-05;07:39:56;Sola;3.145;42.4883;12.2058;1.6845;999999;38.3422;18.75
10;2017-12-05;07:39:57;Sola;3.145;42.4883;12.2052;1.9029;999999;38.3431;19.00
10;2017-12-05;07:39:58;Sola;3.145;42.4883;12.2046;2.2384;999999;38.3436;19.25
10;2017-12-05;07:39:58;Sola;3.145;42.4883;12.2043;2.1287;999999;38.3433;19.50
10;2017-12-05;07:39:58;Sola;3.145;42.4883;12.2037;2.0099;999999;38.3418;19.75
10;2017-12-05;07:39:59;Sola;3.145;42.4883;12.2008;2.2576;999999;38.3401;20.25
10;2017-12-05;07:39:59;Sola;3.145;42.4883;12.1970;2.0048;999999;38.3421;20.50
10;2017-12-05;07:40:00;Sola;3.145;42.4883;12.1904;2.7033;999999;38.3464;21.00
10;2017-12-05;07:40:01;Sola;3.145;42.4883;12.1860;2.4814;999999;38.3458;21.25
10;2017-12-05;07:40:01;Sola;3.145;42.4883;12.1820;2.1956;999999;38.3458;21.50
10;2017-12-05;07:40:02;Sola;3.145;42.4883;12.1789;2.1263;999999;38.3462;21.75
10;2017-12-05;07:40:02;Sola;3.145;42.4883;12.1768;1.8270;999999;38.3466;22.00
10;2017-12-05;07:40:03;Sola;3.145;42.4883;12.1740;1.5263;999999;38.3479;22.50
10;2017-12-05;07:40:04;Sola;3.145;42.4883;12.1726;1.6757;999999;38.3499;22.75
10;2017-12-05;07:40:04;Sola;3.145;42.4883;12.1720;1.2791;999999;38.3513;23.00
10;2017-12-05;07:40:05;Sola;3.145;42.4883;12.1706;1.7274;999999;38.3508;23.25
10;2017-12-05;07:40:05;Sola;3.145;42.4883;12.1673;2.3855;999999;38.3474;23.50
10;2017-12-05;07:40:06;Sola;3.145;42.4883;12.1629;2.0216;999999;38.3419;23.75
